cpu_pct,gpu_power_w,gpu_sm_mhz,gpu_temp_c,gpu_util_pct,loadavg1,mem_avail_gib,rss_gib,t
6.3,63.25,2392.0,78.0,96.0,1.31787109375,102.58,2.237,298.27
5.85,64.03,2398.0,78.0,96.0,1.31787109375,102.57,2.237,300.32
5.71,61.09,2392.0,78.0,96.0,1.2919921875,102.58,2.238,302.37
5.68,61.41,2398.0,78.0,96.0,1.2919921875,102.58,2.238,304.42
5.95,64.11,2392.0,78.0,96.0,1.2685546875,102.57,2.238,306.55
5.64,62.12,2392.0,78.0,95.0,1.2685546875,102.58,2.238,308.6
5.86,64.84,2392.0,78.0,96.0,1.2685546875,102.57,2.239,310.66
5.79,60.88,2392.0,78.0,95.0,1.24658203125,102.58,2.239,312.71
5.54,64.04,2398.0,80.0,96.0,1.24658203125,102.58,2.239,314.77
5.8,63.05,2398.0,79.0,96.0,1.2265625,102.59,2.239,316.82
5.73,62.72,2398.0,78.0,96.0,1.2265625,102.58,2.24,318.88
5.69,61.78,2385.0,80.0,96.0,1.2080078125,102.58,2.24,320.93
5.74,63.44,2392.0,81.0,96.0,1.2080078125,102.58,2.24,322.98
5.71,64.8,2392.0,78.0,96.0,1.2080078125,102.57,2.24,325.04
5.77,64.23,2385.0,80.0,96.0,1.19091796875,102.56,2.241,327.09
5.61,68.23,2392.0,82.0,96.0,1.19091796875,102.56,2.241,329.15
5.69,68.37,2385.0,83.0,95.0,1.17529296875,102.06,2.236,331.21
5.64,64.0,2385.0,79.0,96.0,1.17529296875,102.06,2.236,333.26
5.73,69.41,2392.0,79.0,96.0,1.17529296875,102.06,2.236,335.31
5.71,63.97,2398.0,79.0,96.0,1.1611328125,102.06,2.236,337.38
5.81,64.24,2385.0,81.0,96.0,1.1611328125,102.06,2.237,339.43
5.85,60.99,2392.0,80.0,96.0,1.14794921875,102.05,2.237,341.48
5.7,62.73,2392.0,81.0,96.0,1.14794921875,102.05,2.237,343.56
5.77,64.19,2398.0,79.0,96.0,1.14794921875,102.05,2.238,345.62
5.77,63.14,2398.0,78.0,96.0,1.1357421875,102.06,2.238,347.68
5.63,61.41,2392.0,75.0,96.0,1.1357421875,102.06,2.238,349.74
5.89,61.04,2392.0,74.0,96.0,1.12451171875,102.06,2.239,351.84
5.79,64.64,2385.0,80.0,94.0,1.12451171875,102.06,2.239,353.9
6.21,64.28,2392.0,78.0,96.0,1.1142578125,102.06,2.239,355.95
5.85,60.88,2398.0,79.0,96.0,1.1142578125,102.06,2.239,358.09
5.63,61.43,2398.0,80.0,96.0,1.1142578125,102.05,2.24,360.16
5.69,59.94,2398.0,78.0,96.0,1.10498046875,102.05,2.24,362.21
5.72,60.8,2398.0,81.0,96.0,1.10498046875,102.05,2.24,364.31
5.77,65.64,2385.0,79.0,96.0,1.09619140625,102.05,2.24,366.37
5.55,62.22,2392.0,80.0,96.0,1.09619140625,102.05,2.24,368.42
5.78,63.37,2398.0,80.0,96.0,1.09619140625,102.04,2.24,370.47
5.76,68.61,2398.0,79.0,96.0,1.08837890625,102.05,2.241,372.53
5.75,61.3,2392.0,79.0,96.0,1.08837890625,102.05,2.241,374.59
5.88,66.08,2398.0,79.0,96.0,1.0810546875,102.05,2.241,376.7
5.71,62.14,2392.0,81.0,96.0,1.0810546875,102.05,2.241,378.75
5.74,65.72,2385.0,82.0,95.0,1.07421875,102.06,2.241,380.8
5.59,61.12,2385.0,80.0,95.0,1.07421875,102.06,2.241,382.85
5.75,63.53,2398.0,80.0,96.0,1.07421875,102.04,2.242,384.9
5.77,62.18,2398.0,80.0,96.0,1.06787109375,102.05,2.242,386.96
